table_name,time_predic,activeIKWH
Consdomestic,2024-03-05 20:00:00,0.01
Consdomestic,2024-03-05 20:30:00,0.01
Consdomestic,2024-03-05 21:00:00,0.01
Consdomestic,2024-03-05 21:30:00,0.01
Consdomestic,2024-03-05 22:00:00,0.01
Consdomestic,2024-03-05 22:30:00,0.01
Consdomestic,2024-03-05 23:00:00,0.01
Consdomestic,2024-03-05 23:30:00,0.01
Consdomestic,2024-03-06 00:00:00,0.01
Consdomestic,2024-03-06 00:30:00,0.01
Consdomestic,2024-03-06 01:00:00,0.01
Consdomestic,2024-03-06 01:30:00,0.01
Consdomestic,2024-03-06 02:00:00,0.01
Consdomestic,2024-03-06 02:30:00,0.01
Consdomestic,2024-03-06 03:00:00,0.01
Consdomestic,2024-03-06 03:30:00,0.01
Consdomestic,2024-03-06 04:00:00,0.01
Consdomestic,2024-03-06 04:30:00,0.01
Consdomestic,2024-03-06 05:00:00,0.01
Consdomestic,2024-03-06 05:30:00,0.01
Consdomestic,2024-03-06 06:00:00,0.0
Consdomestic,2024-03-06 06:30:00,0.0
Consdomestic,2024-03-06 07:00:00,0.0
Consdomestic,2024-03-06 07:30:00,0.01
Consdomestic,2024-03-06 08:00:00,0.01
Consdomestic,2024-03-06 08:30:00,0.01
Consdomestic,2024-03-06 09:00:00,0.01
Consdomestic,2024-03-06 09:30:00,0.01
Consdomestic,2024-03-06 10:00:00,0.01
Consdomestic,2024-03-06 10:30:00,0.01
Consdomestic,2024-03-06 11:00:00,0.01
Consdomestic,2024-03-06 11:30:00,0.01
Consdomestic,2024-03-06 12:00:00,0.01
Consdomestic,2024-03-06 12:30:00,0.01
Consdomestic,2024-03-06 13:00:00,0.01
Consdomestic,2024-03-06 13:30:00,0.01
Consdomestic,2024-03-06 14:00:00,0.01
Consdomestic,2024-03-06 14:30:00,0.01
Consdomestic,2024-03-06 15:00:00,0.01
Consdomestic,2024-03-06 15:30:00,0.01
Consdomestic,2024-03-06 16:00:00,0.01
Consdomestic,2024-03-06 16:30:00,0.01
Consdomestic,2024-03-06 17:00:00,0.01
Consdomestic,2024-03-06 17:30:00,0.01
Consdomestic,2024-03-06 18:00:00,0.01
Consdomestic,2024-03-06 18:30:00,0.01
Consdomestic,2024-03-06 19:00:00,0.01
Consdomestic,2024-03-06 19:30:00,0.01
Consdomestic,2024-03-06 20:00:00,0.01
Consdomestic,2024-03-06 20:30:00,0.01
Consdomestic,2024-03-06 21:00:00,0.01
Consdomestic,2024-03-06 21:30:00,0.01
Consdomestic,2024-03-06 22:00:00,0.01
Consdomestic,2024-03-06 22:30:00,0.01
Consdomestic,2024-03-06 23:00:00,0.01
Consdomestic,2024-03-06 23:30:00,0.0
Consdomestic,2024-03-07 00:00:00,0.0
Consdomestic,2024-03-07 00:30:00,0.0
Consdomestic,2024-03-07 01:00:00,0.0
Consdomestic,2024-03-07 01:30:00,0.0
Consdomestic,2024-03-07 02:00:00,0.01
Consdomestic,2024-03-07 02:30:00,0.0
Consdomestic,2024-03-07 03:00:00,0.0
Consdomestic,2024-03-07 03:30:00,0.0
Consdomestic,2024-03-07 04:00:00,0.0
Consdomestic,2024-03-07 04:30:00,0.0
Consdomestic,2024-03-07 05:00:00,0.0
Consdomestic,2024-03-07 05:30:00,0.0
Consdomestic,2024-03-07 06:00:00,0.0
Consdomestic,2024-03-07 06:30:00,0.0
Consdomestic,2024-03-07 07:00:00,0.0
Consdomestic,2024-03-07 07:30:00,0.01
Consdomestic,2024-03-07 08:00:00,0.01
Consdomestic,2024-03-07 08:30:00,0.01
Consdomestic,2024-03-07 09:00:00,0.01
Consdomestic,2024-03-07 09:30:00,0.01
Consdomestic,2024-03-07 10:00:00,0.01
Consdomestic,2024-03-07 10:30:00,0.01
Consdomestic,2024-03-07 11:00:00,0.01
Consdomestic,2024-03-07 11:30:00,0.01
Consdomestic,2024-03-07 12:00:00,0.01
Consdomestic,2024-03-07 12:30:00,0.01
Consdomestic,2024-03-07 13:00:00,0.01
Consdomestic,2024-03-07 13:30:00,0.01
Consdomestic,2024-03-07 14:00:00,0.01
Consdomestic,2024-03-07 14:30:00,0.01
Consdomestic,2024-03-07 15:00:00,0.01
Consdomestic,2024-03-07 15:30:00,0.01
Consdomestic,2024-03-07 16:00:00,0.0
Consdomestic,2024-03-07 16:30:00,0.01
Consdomestic,2024-03-07 17:00:00,0.01
Consdomestic,2024-03-07 17:30:00,0.01
Consdomestic,2024-03-07 18:00:00,0.01
Consdomestic,2024-03-07 18:30:00,0.01
Consdomestic,2024-03-07 19:00:00,0.01
Consdomestic,2024-03-07 19:30:00,0.0
Consdomestic,2024-03-07 20:00:00,0.01
Consdomestic,2024-03-07 20:30:00,0.01
Consdomestic,2024-03-07 21:00:00,0.01
Consdomestic,2024-03-07 21:30:00,0.01
Consdomestic,2024-03-07 22:00:00,0.01
Consdomestic,2024-03-07 22:30:00,0.01
Consdomestic,2024-03-07 23:00:00,0.01
Consdomestic,2024-03-07 23:30:00,0.01
Consdomestic,2024-03-08 00:00:00,0.01
Consdomestic,2024-03-08 00:30:00,0.01
Consdomestic,2024-03-08 01:00:00,0.01
Consdomestic,2024-03-08 01:30:00,0.01
Consdomestic,2024-03-08 02:00:00,0.01
Consdomestic,2024-03-08 02:30:00,0.01
Consdomestic,2024-03-08 03:00:00,0.01
Consdomestic,2024-03-08 03:30:00,0.01
Consdomestic,2024-03-08 04:00:00,0.01
Consdomestic,2024-03-08 04:30:00,0.01
Consdomestic,2024-03-08 05:00:00,0.01
Consdomestic,2024-03-08 05:30:00,0.01
Consdomestic,2024-03-08 06:00:00,0.0
Consdomestic,2024-03-08 06:30:00,0.0
Consdomestic,2024-03-08 07:00:00,0.0
Consdomestic,2024-03-08 07:30:00,0.01
Consdomestic,2024-03-08 08:00:00,0.01
Consdomestic,2024-03-08 08:30:00,0.01
Consdomestic,2024-03-08 09:00:00,0.01
Consdomestic,2024-03-08 09:30:00,0.01
Consdomestic,2024-03-08 10:00:00,0.01
Consdomestic,2024-03-08 10:30:00,0.01
Consdomestic,2024-03-08 11:00:00,0.01
Consdomestic,2024-03-08 11:30:00,0.01
Consdomestic,2024-03-08 12:00:00,0.0
Consdomestic,2024-03-08 12:30:00,0.01
Consdomestic,2024-03-08 13:00:00,0.01
Consdomestic,2024-03-08 13:30:00,0.01
Consdomestic,2024-03-08 14:00:00,0.01
Consdomestic,2024-03-08 14:30:00,0.0
Consdomestic,2024-03-08 15:00:00,0.01
Consdomestic,2024-03-08 15:30:00,0.01
Consdomestic,2024-03-08 16:00:00,0.01
Consdomestic,2024-03-08 16:30:00,0.01
Consdomestic,2024-03-08 17:00:00,0.01
Consdomestic,2024-03-08 17:30:00,0.01
Consdomestic,2024-03-08 18:00:00,0.01
Consdomestic,2024-03-08 18:30:00,0.01
Consdomestic,2024-03-08 19:00:00,0.01
Consdomestic,2024-03-08 19:30:00,0.01
Consdomestic,2024-03-08 20:00:00,0.01
Consdomestic,2024-03-08 20:30:00,0.01
Consdomestic,2024-03-08 21:00:00,0.01
Consdomestic,2024-03-08 21:30:00,0.01
Consdomestic,2024-03-08 22:00:00,0.01
Consdomestic,2024-03-08 22:30:00,0.01
Consdomestic,2024-03-08 23:00:00,0.01
Consdomestic,2024-03-08 23:30:00,0.01
Consdomestic,2024-03-09 00:00:00,0.01
Consdomestic,2024-03-09 00:30:00,0.01
Consdomestic,2024-03-09 01:00:00,0.01
Consdomestic,2024-03-09 01:30:00,0.01
Consdomestic,2024-03-09 02:00:00,0.01
Consdomestic,2024-03-09 02:30:00,0.01
Consdomestic,2024-03-09 03:00:00,0.01
Consdomestic,2024-03-09 03:30:00,0.01
Consdomestic,2024-03-09 04:00:00,0.01
Consdomestic,2024-03-09 04:30:00,0.01
Consdomestic,2024-03-09 05:00:00,0.01
Consdomestic,2024-03-09 05:30:00,0.01
Consdomestic,2024-03-09 06:00:00,0.01
Consdomestic,2024-03-09 06:30:00,0.01
Consdomestic,2024-03-09 07:00:00,0.01
Consdomestic,2024-03-09 07:30:00,0.01
Consdomestic,2024-03-09 08:00:00,0.01
Consdomestic,2024-03-09 08:30:00,0.01
Consdomestic,2024-03-09 09:00:00,0.01
Consdomestic,2024-03-09 09:30:00,0.01
Consdomestic,2024-03-09 10:00:00,0.01
Consdomestic,2024-03-09 10:30:00,0.01
Consdomestic,2024-03-09 11:00:00,0.01
Consdomestic,2024-03-09 11:30:00,0.01
Consdomestic,2024-03-09 12:00:00,0.01
Consdomestic,2024-03-09 12:30:00,0.01
Consdomestic,2024-03-09 13:00:00,0.01
Consdomestic,2024-03-09 13:30:00,0.01
Consdomestic,2024-03-09 14:00:00,0.01
Consdomestic,2024-03-09 14:30:00,0.01
Consdomestic,2024-03-09 15:00:00,0.01
Consdomestic,2024-03-09 15:30:00,0.01
Consdomestic,2024-03-09 16:00:00,0.01
Consdomestic,2024-03-09 16:30:00,0.01
Consdomestic,2024-03-09 17:00:00,0.01
Consdomestic,2024-03-09 17:30:00,0.01
Consdomestic,2024-03-09 18:00:00,0.01
Consdomestic,2024-03-09 18:30:00,0.01
Consdomestic,2024-03-09 19:00:00,0.01
Consdomestic,2024-03-09 19:30:00,0.01
Consdomestic,2024-03-09 20:00:00,0.01
Consdomestic,2024-03-09 20:30:00,0.01
Consdomestic,2024-03-09 21:00:00,0.01
Consdomestic,2024-03-09 21:30:00,0.01
Consdomestic,2024-03-09 22:00:00,0.01
Consdomestic,2024-03-09 22:30:00,0.01
Consdomestic,2024-03-09 23:00:00,0.01
Consdomestic,2024-03-09 23:30:00,0.01
Consgeneral,2024-02-29 00:00:00,0.21
Consgeneral,2024-02-29 00:30:00,0.2
Consgeneral,2024-02-29 01:00:00,0.19
Consgeneral,2024-02-29 01:30:00,0.19
Consgeneral,2024-02-29 02:00:00,0.28
Consgeneral,2024-02-29 02:30:00,0.18
Consgeneral,2024-02-29 03:00:00,0.18
Consgeneral,2024-02-29 03:30:00,0.18
Consgeneral,2024-02-29 04:00:00,0.2
Consgeneral,2024-02-29 04:30:00,0.21
Consgeneral,2024-02-29 05:00:00,0.24
Consgeneral,2024-02-29 05:30:00,0.25
Consgeneral,2024-02-29 06:00:00,0.24
Consgeneral,2024-02-29 06:30:00,0.25
Consgeneral,2024-02-29 07:00:00,0.17
Consgeneral,2024-02-29 07:30:00,0.11
Consgeneral,2024-02-29 08:00:00,0.23
Consgeneral,2024-02-29 08:30:00,0.12
Consgeneral,2024-02-29 09:00:00,0.05
Consgeneral,2024-02-29 09:30:00,0.04
Consgeneral,2024-02-29 10:00:00,0.04
Consgeneral,2024-02-29 10:30:00,0.02
Consgeneral,2024-02-29 11:00:00,0.12
Consgeneral,2024-02-29 11:30:00,0.14
Consgeneral,2024-02-29 12:00:00,0.15
Consgeneral,2024-02-29 12:30:00,0.05
Consgeneral,2024-02-29 13:00:00,0.03
Consgeneral,2024-02-29 13:30:00,0.1
Consgeneral,2024-02-29 14:00:00,0.25
Consgeneral,2024-02-29 14:30:00,0.4
Consgeneral,2024-02-29 15:00:00,0.62
Consgeneral,2024-02-29 15:30:00,0.57
Consgeneral,2024-02-29 16:00:00,0.57
Consgeneral,2024-02-29 16:30:00,0.33
Consgeneral,2024-02-29 17:00:00,0.0
Consgeneral,2024-02-29 17:30:00,0.0
Consgeneral,2024-02-29 18:00:00,0.0
Consgeneral,2024-02-29 18:30:00,0.0
Consgeneral,2024-02-29 19:00:00,0.0
Consgeneral,2024-02-29 19:30:00,0.0
Consgeneral,2024-02-29 20:00:00,0.0
Consgeneral,2024-02-29 20:30:00,0.0
Consgeneral,2024-02-29 21:00:00,0.04
Consgeneral,2024-02-29 21:30:00,0.19
Consgeneral,2024-02-29 22:00:00,0.32
Consgeneral,2024-02-29 22:30:00,0.31
Consgeneral,2024-02-29 23:00:00,0.28
Consgeneral,2024-02-29 23:30:00,0.26
Consgeneral,2024-03-01 00:00:00,0.24
Consgeneral,2024-03-01 00:30:00,0.23
Consgeneral,2024-03-01 01:00:00,0.22
Consgeneral,2024-03-01 01:30:00,0.2
Consgeneral,2024-03-01 02:00:00,0.3
Consgeneral,2024-03-01 02:30:00,0.2
Consgeneral,2024-03-01 03:00:00,0.2
Consgeneral,2024-03-01 03:30:00,0.19
Consgeneral,2024-03-01 04:00:00,0.2
Consgeneral,2024-03-01 04:30:00,0.2
Consgeneral,2024-03-01 05:00:00,0.22
Consgeneral,2024-03-01 05:30:00,0.22
Consgeneral,2024-03-01 06:00:00,0.21
Consgeneral,2024-03-01 06:30:00,0.17
Consgeneral,2024-03-01 07:00:00,0.11
Consgeneral,2024-03-01 07:30:00,0.02
Consgeneral,2024-03-01 08:00:00,0.27
Consgeneral,2024-03-01 08:30:00,0.28
Consgeneral,2024-03-01 09:00:00,0.32
Consgeneral,2024-03-01 09:30:00,0.29
Consgeneral,2024-03-01 10:00:00,0.27
Consgeneral,2024-03-01 10:30:00,0.33
Consgeneral,2024-03-01 11:00:00,0.32
Consgeneral,2024-03-01 11:30:00,0.29
Consgeneral,2024-03-01 12:00:00,0.25
Consgeneral,2024-03-01 12:30:00,0.13
Consgeneral,2024-03-01 13:00:00,0.29
Consgeneral,2024-03-01 13:30:00,0.36
Consgeneral,2024-03-01 14:00:00,0.49
Consgeneral,2024-03-01 14:30:00,0.51
Consgeneral,2024-03-01 15:00:00,0.59
Consgeneral,2024-03-01 15:30:00,0.5
Consgeneral,2024-03-01 16:00:00,0.49
Consgeneral,2024-03-01 16:30:00,0.34
Consgeneral,2024-03-01 17:00:00,0.0
Consgeneral,2024-03-01 17:30:00,0.0
Consgeneral,2024-03-01 18:00:00,0.0
Consgeneral,2024-03-01 18:30:00,0.0
Consgeneral,2024-03-01 19:00:00,0.0
Consgeneral,2024-03-01 19:30:00,0.0
Consgeneral,2024-03-01 20:00:00,0.0
Consgeneral,2024-03-01 20:30:00,0.0
Consgeneral,2024-03-01 21:00:00,0.0
Consgeneral,2024-03-01 21:30:00,0.07
Consgeneral,2024-03-01 22:00:00,0.3
Consgeneral,2024-03-01 22:30:00,0.28
Consgeneral,2024-03-01 23:00:00,0.26
Consgeneral,2024-03-01 23:30:00,0.26
Consgeneral,2024-03-02 00:00:00,0.25
Consgeneral,2024-03-02 00:30:00,0.23
Consgeneral,2024-03-02 01:00:00,0.22
Consgeneral,2024-03-02 01:30:00,0.2
