table_name,time_predic,activeIKWH
Consdomestic,2024-02-29 08:00:00,1.24
Consdomestic,2024-02-29 08:30:00,1.03
Consdomestic,2024-02-29 09:00:00,0.82
Consdomestic,2024-02-29 09:30:00,0.71
Consdomestic,2024-02-29 10:00:00,0.43
Consdomestic,2024-02-29 10:30:00,0.35
Consdomestic,2024-02-29 11:00:00,0.35
Consdomestic,2024-02-29 11:30:00,0.38
Consdomestic,2024-02-29 12:00:00,0.37
Consdomestic,2024-02-29 12:30:00,0.3
Consdomestic,2024-02-29 13:00:00,0.21
Consdomestic,2024-02-29 13:30:00,0.24
Consdomestic,2024-02-29 14:00:00,0.26
Consdomestic,2024-02-29 14:30:00,0.25
Consdomestic,2024-02-29 15:00:00,0.23
Consdomestic,2024-02-29 15:30:00,0.13
Consdomestic,2024-02-29 16:00:00,0.18
Consdomestic,2024-02-29 16:30:00,0.21
Consdomestic,2024-02-29 17:00:00,0.2
Consdomestic,2024-02-29 17:30:00,0.19
Consdomestic,2024-02-29 18:00:00,0.19
Consdomestic,2024-02-29 18:30:00,0.19
Consdomestic,2024-02-29 19:00:00,0.2
Consdomestic,2024-02-29 19:30:00,0.26
Consdomestic,2024-02-29 20:00:00,0.29
Consdomestic,2024-02-29 20:30:00,0.29
Consdomestic,2024-02-29 21:00:00,0.25
Consdomestic,2024-02-29 21:30:00,0.18
Consdomestic,2024-02-29 22:00:00,0.25
Consdomestic,2024-02-29 22:30:00,0.27
Consdomestic,2024-02-29 23:00:00,0.27
Consdomestic,2024-02-29 23:30:00,0.23
Consgeneral,2024-02-28 00:00:00,0.28
Consgeneral,2024-02-28 00:30:00,0.26
Consgeneral,2024-02-28 01:00:00,0.26
Consgeneral,2024-02-28 01:30:00,0.25
Consgeneral,2024-02-28 02:00:00,0.27
Consgeneral,2024-02-28 02:30:00,0.17
Consgeneral,2024-02-28 03:00:00,0.19
Consgeneral,2024-02-28 03:30:00,0.2
Consgeneral,2024-02-28 04:00:00,0.2
Consgeneral,2024-02-28 04:30:00,0.2
Consgeneral,2024-02-28 05:00:00,0.21
Consgeneral,2024-02-28 05:30:00,0.22
Consgeneral,2024-02-28 06:00:00,0.18
Consgeneral,2024-02-28 06:30:00,0.16
Consgeneral,2024-02-28 07:00:00,0.07
Consgeneral,2024-02-28 07:30:00,0.02
Consgeneral,2024-02-28 08:00:00,0.12
Consgeneral,2024-02-28 08:30:00,0.04
Consgeneral,2024-02-28 09:00:00,0.03
Consgeneral,2024-02-28 09:30:00,0.03
Consgeneral,2024-02-28 10:00:00,0.02
Consgeneral,2024-02-28 10:30:00,0.02
Consgeneral,2024-02-28 11:00:00,0.02
Consgeneral,2024-02-28 11:30:00,0.02
Consgeneral,2024-02-28 12:00:00,0.02
Consgeneral,2024-02-28 12:30:00,0.02
Consgeneral,2024-02-28 13:00:00,0.02
Consgeneral,2024-02-28 13:30:00,0.02
Consgeneral,2024-02-28 14:00:00,0.04
Consgeneral,2024-02-28 14:30:00,0.11
Consgeneral,2024-02-28 15:00:00,0.17
Consgeneral,2024-02-28 15:30:00,0.22
Consgeneral,2024-02-28 16:00:00,0.31
Consgeneral,2024-02-28 16:30:00,0.06
Consgeneral,2024-02-28 17:00:00,0.0
Consgeneral,2024-02-28 17:30:00,0.0
Consgeneral,2024-02-28 18:00:00,0.0
Consgeneral,2024-02-28 18:30:00,0.0
Consgeneral,2024-02-28 19:00:00,0.0
Consgeneral,2024-02-28 19:30:00,0.0
Consgeneral,2024-02-28 20:00:00,0.0
Consgeneral,2024-02-28 20:30:00,0.0
Consgeneral,2024-02-28 21:00:00,0.0
Consgeneral,2024-02-28 21:30:00,0.0
Consgeneral,2024-02-28 22:00:00,0.0
Consgeneral,2024-02-28 22:30:00,0.0
Consgeneral,2024-02-28 23:00:00,0.0
Consgeneral,2024-02-28 23:30:00,0.0
Consgeneral,2024-02-29 02:00:00,0.22
Consgeneral,2024-02-29 02:30:00,0.22
Consgeneral,2024-02-29 03:00:00,0.22
Consgeneral,2024-02-29 03:30:00,0.22
Consgeneral,2024-02-29 04:00:00,0.24
Consgeneral,2024-02-29 04:30:00,0.26
Consgeneral,2024-02-29 05:00:00,0.26
Consgeneral,2024-02-29 05:30:00,0.28
Consgeneral,2024-02-29 06:00:00,0.29
Consgeneral,2024-02-29 06:30:00,0.22
Consgeneral,2024-02-29 07:00:00,0.14
Consgeneral,2024-02-29 07:30:00,0.05
Consgeneral,2024-02-29 08:00:00,0.16
Consgeneral,2024-02-29 08:30:00,0.07
Consgeneral,2024-02-29 09:00:00,0.03
Consgeneral,2024-02-29 09:30:00,0.03
Consgeneral,2024-02-29 10:00:00,0.02
Consgeneral,2024-02-29 10:30:00,0.03
Consgeneral,2024-02-29 11:00:00,0.03
Consgeneral,2024-02-29 11:30:00,0.03
Consgeneral,2024-02-29 12:00:00,0.04
Consgeneral,2024-02-29 12:30:00,0.03
Consgeneral,2024-02-29 13:00:00,0.02
Consgeneral,2024-02-29 13:30:00,0.02
Consgeneral,2024-02-29 14:00:00,0.01
Consgeneral,2024-02-29 14:30:00,0.09
Consgeneral,2024-02-29 15:00:00,0.2
Consgeneral,2024-02-29 15:30:00,0.24
Consgeneral,2024-02-29 16:00:00,0.35
Consgeneral,2024-02-29 16:30:00,0.35
Consgeneral,2024-02-29 17:00:00,0.0
Consgeneral,2024-02-29 17:30:00,0.0
Consgeneral,2024-02-29 18:00:00,0.0
Consgeneral,2024-02-29 18:30:00,0.0
Consgeneral,2024-02-29 19:00:00,0.0
Consgeneral,2024-02-29 19:30:00,0.0
Consgeneral,2024-02-29 20:00:00,0.0
Consgeneral,2024-02-29 20:30:00,0.0
Consgeneral,2024-02-29 21:00:00,0.02
Consgeneral,2024-02-29 21:30:00,0.2
Consgeneral,2024-02-29 22:00:00,0.31
Consgeneral,2024-02-29 22:30:00,0.3
Consgeneral,2024-02-29 23:00:00,0.27
Consgeneral,2024-02-29 23:30:00,0.25
